"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
1427,"1","2025-08-29T11:22:23.863198Z","sms-00504","ham",1.183,"Check with nuerologist.","2025-08-29T11:22:23.863214Z"
1428,"1","2025-08-29T11:22:24.796016Z","sms-00505","ham",0.722,"Lolnice. I went from a fish to ..water.?","2025-08-29T11:22:24.796030Z"
1429,"1","2025-08-29T11:22:26.624751Z","sms-00506","spam",1.618,"+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm","2025-08-29T11:22:26.624768Z"
1430,"1","2025-08-29T11:22:29.374589Z","sms-00507","ham",2.521,"No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.","2025-08-29T11:22:29.374607Z"
1431,"1","2025-08-29T11:22:30.971945Z","sms-00508","ham",1.367,"Maybe westshore or hyde park village, the place near my house?","2025-08-29T11:22:30.971959Z"
1432,"1","2025-08-29T11:22:33.478846Z","sms-00509","ham",2.286,"You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|","2025-08-29T11:22:33.478861Z"
1433,"1","2025-08-29T11:22:34.592197Z","sms-00510","ham",0.884,"What's the significance?","2025-08-29T11:22:34.592212Z"
1434,"1","2025-08-29T11:22:36.369859Z","sms-00511","ham",1.497,"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..","2025-08-29T11:22:36.369869Z"
1435,"1","2025-08-29T11:22:38.354265Z","sms-00512","ham",1.783,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try","2025-08-29T11:22:38.354281Z"
1436,"1","2025-08-29T11:22:42.192265Z","sms-00513","ham",3.616,"Prabha..i'm soryda..realy..frm heart i'm sory","2025-08-29T11:22:42.192281Z"
1437,"1","2025-08-29T11:22:43.426095Z","sms-00514","ham",1.002,"Lol ok your forgiven :)","2025-08-29T11:22:43.426115Z"
1438,"1","2025-08-29T11:22:44.462455Z","sms-00515","ham",0.811,"No..jst change tat only..","2025-08-29T11:22:44.462473Z"
1439,"1","2025-08-29T11:22:46.462988Z","sms-00516","spam",1.788,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+","2025-08-29T11:22:46.463003Z"
1440,"1","2025-08-29T11:22:47.471723Z","sms-00517","ham",0.793,"S:)no competition for him.","2025-08-29T11:22:47.471739Z"
1441,"1","2025-08-29T11:22:48.989529Z","sms-00518","spam",1.3,"Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE","2025-08-29T11:22:48.989550Z"
1442,"1","2025-08-29T11:22:50.654132Z","sms-00519","spam",1.435,"Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz","2025-08-29T11:22:50.654152Z"
1443,"1","2025-08-29T11:22:54.672063Z","sms-00520","ham",3.766,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ","2025-08-29T11:22:54.672079Z"
1444,"1","2025-08-29T11:22:57.286023Z","sms-00521","ham",2.38,"Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now","2025-08-29T11:22:57.286040Z"
1445,"1","2025-08-29T11:23:00.058195Z","sms-00522","ham",2.526,"But that's on ebay it might be less elsewhere.","2025-08-29T11:23:00.058215Z"
1446,"1","2025-08-29T11:23:01.407324Z","sms-00523","ham",1.129,"Shall i come to get pickle","2025-08-29T11:23:01.407342Z"
1447,"1","2025-08-29T11:23:03.085365Z","sms-00524","ham",1.449,"Were gonna go get some tacos","2025-08-29T11:23:03.085384Z"
1448,"1","2025-08-29T11:23:04.760740Z","sms-00525","ham",1.426,"That's very rude, you on campus?","2025-08-29T11:23:04.760759Z"
1449,"1","2025-08-29T11:23:06.213558Z","sms-00526","spam",1.222,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU","2025-08-29T11:23:06.213574Z"
1450,"1","2025-08-29T11:23:07.248027Z","sms-00527","ham",0.802,"Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.","2025-08-29T11:23:07.248043Z"
1451,"1","2025-08-29T11:23:08.644187Z","sms-00528","spam",1.16,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X","2025-08-29T11:23:08.644207Z"
1452,"1","2025-08-29T11:23:09.677335Z","sms-00529","ham",0.795,"Yes! How is a pretty lady like you single?","2025-08-29T11:23:09.677353Z"
1453,"1","2025-08-29T11:23:14.105233Z","sms-00530","spam",4.199,"You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750","2025-08-29T11:23:14.105250Z"
1454,"1","2025-08-29T11:23:15.218038Z","sms-00531","ham",0.888,"Jay says that you're a double-faggot","2025-08-29T11:23:15.218054Z"
1455,"1","2025-08-29T11:23:17.083818Z","sms-00532","spam",1.638,"PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ","2025-08-29T11:23:17.083834Z"
1456,"1","2025-08-29T11:23:18.164539Z","sms-00533","ham",0.849,"What Today-sunday..sunday is holiday..so no work..","2025-08-29T11:23:18.164558Z"
1457,"1","2025-08-29T11:23:19.178650Z","sms-00534","ham",0.786,"Gudnite....tc...practice going on","2025-08-29T11:23:19.178667Z"
1458,"1","2025-08-29T11:23:20.195930Z","sms-00535","ham",0.792,"I'll be late...","2025-08-29T11:23:20.195952Z"
1459,"1","2025-08-29T11:23:22.747442Z","sms-00536","ham",2.326,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.","2025-08-29T11:23:22.747458Z"
1460,"1","2025-08-29T11:23:24.697094Z","sms-00537","ham",1.712,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea","2025-08-29T11:23:24.697111Z"
1461,"1","2025-08-29T11:23:25.918600Z","sms-00538","ham",0.996,"Probably gonna be here for a while, see you later tonight &lt;)","2025-08-29T11:23:25.918618Z"
1462,"1","2025-08-29T11:23:27.206375Z","sms-00539","ham",1.065,"Or maybe my fat fingers just press all these buttons and it doesn't know what to do.","2025-08-29T11:23:27.206396Z"
1463,"1","2025-08-29T11:23:28.633102Z","sms-00540","ham",1.188,"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear","2025-08-29T11:23:28.633123Z"
1464,"1","2025-08-29T11:23:29.878740Z","sms-00541","ham",1.014,"I am in tirupur da, once you started from office call me.","2025-08-29T11:23:29.878757Z"
1465,"1","2025-08-29T11:23:32.942307Z","sms-00542","spam",2.834,"from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop","2025-08-29T11:23:32.942325Z"
1466,"1","2025-08-29T11:23:37.157165Z","sms-00543","ham",3.966,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'","2025-08-29T11:23:37.157185Z"
1467,"1","2025-08-29T11:23:38.920694Z","sms-00544","ham",1.523,"But am going to college pa. What to do. are else ill come there it self. Pa.","2025-08-29T11:23:38.920713Z"
1468,"1","2025-08-29T11:23:40.232715Z","sms-00545","ham",1.022,"4 oclock at mine. Just to bash out a flat plan.","2025-08-29T11:23:40.232733Z"
1469,"1","2025-08-29T11:23:41.702472Z","sms-00546","ham",1.231,"This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed","2025-08-29T11:23:41.702490Z"
1470,"1","2025-08-29T11:23:43.044045Z","sms-00547","ham",1.113,"Then any special there?","2025-08-29T11:23:43.044062Z"
1471,"1","2025-08-29T11:23:44.761230Z","sms-00548","ham",1.482,"I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin","2025-08-29T11:23:44.761249Z"
1472,"1","2025-08-29T11:23:45.741836Z","sms-00549","ham",0.749,"Sorry that took so long, omw now","2025-08-29T11:23:45.741853Z"
1473,"1","2025-08-29T11:23:46.640271Z","sms-00550","ham",0.663,"Wait  &lt;#&gt;  min..","2025-08-29T11:23:46.640292Z"
1474,"1","2025-08-29T11:23:48.470933Z","sms-00551","ham",1.601,"Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.","2025-08-29T11:23:48.470952Z"
1475,"1","2025-08-29T11:23:52.728242Z","sms-00552","ham",3.996,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck","2025-08-29T11:23:52.728257Z"
1476,"1","2025-08-29T11:23:53.827009Z","sms-00553","ham",0.86,"Hurry up, I've been weed-deficient for like three days","2025-08-29T11:23:53.827026Z"
1477,"1","2025-08-29T11:23:54.972800Z","sms-00554","ham",0.852,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo","2025-08-29T11:23:54.972824Z"
1478,"1","2025-08-29T11:23:57.827784Z","sms-00555","ham",2.609,"Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know","2025-08-29T11:23:57.827799Z"
1479,"1","2025-08-29T11:23:59.174747Z","sms-00556","ham",1.101,"I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book","2025-08-29T11:23:59.174765Z"
1480,"1","2025-08-29T11:24:00.509012Z","sms-00557","ham",1.096,"O. Well uv causes mutations. Sunscreen is like essential thesedays","2025-08-29T11:24:00.509028Z"
1481,"1","2025-08-29T11:24:01.417820Z","sms-00558","ham",0.688,"Having lunch:)you are not in online?why?","2025-08-29T11:24:01.417839Z"
1482,"1","2025-08-29T11:24:02.315798Z","sms-00559","ham",0.655,"I know that my friend already told that.","2025-08-29T11:24:02.315814Z"
1483,"1","2025-08-29T11:24:03.192629Z","sms-00560","ham",0.654,"Hi Princess! Thank you for the pics. You are very pretty. How are you?","2025-08-29T11:24:03.192646Z"
1484,"1","2025-08-29T11:24:04.977659Z","sms-00561","ham",1.554,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ","2025-08-29T11:24:04.977676Z"
1485,"1","2025-08-29T11:24:06.023658Z","sms-00562","ham",0.794,"Hi msg me:)i'm in office..","2025-08-29T11:24:06.023674Z"
1486,"1","2025-08-29T11:24:06.946542Z","sms-00563","ham",0.677,"Thanx 4 e brownie it's v nice...","2025-08-29T11:24:06.946558Z"
1487,"1","2025-08-29T11:24:07.821556Z","sms-00564","ham",0.64,"Geeeee ... I love you so much I can barely stand it","2025-08-29T11:24:07.821576Z"
1488,"1","2025-08-29T11:24:09.660268Z","sms-00565","spam",1.603,"GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ","2025-08-29T11:24:09.660286Z"
1489,"1","2025-08-29T11:24:10.798783Z","sms-00566","ham",0.895,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...","2025-08-29T11:24:10.798804Z"
1490,"1","2025-08-29T11:24:12.274228Z","sms-00567","ham",1.233,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?","2025-08-29T11:24:12.274249Z"
1491,"1","2025-08-29T11:24:13.202811Z","sms-00568","ham",0.696,"Oooh bed ridden ey? What are YOU thinking of?","2025-08-29T11:24:13.202831Z"
1492,"1","2025-08-29T11:24:14.892825Z","sms-00569","ham",1.462,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already","2025-08-29T11:24:14.892844Z"
1493,"1","2025-08-29T11:24:16.126722Z","sms-00570","ham",0.997,"Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!","2025-08-29T11:24:16.126738Z"
1494,"1","2025-08-29T11:24:17.221510Z","sms-00571","ham",0.854,"WOT U WANNA DO THEN MISSY?","2025-08-29T11:24:17.221528Z"
1495,"1","2025-08-29T11:24:19.256155Z","sms-00572","ham",1.787,"Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...","2025-08-29T11:24:19.256173Z"
1496,"1","2025-08-29T11:24:20.178659Z","sms-00573","ham",0.694,"Do you know where my lab goggles went","2025-08-29T11:24:20.178678Z"
1497,"1","2025-08-29T11:24:21.119119Z","sms-00574","ham",0.7,"Can you open the door?","2025-08-29T11:24:21.119142Z"
1498,"1","2025-08-29T11:24:22.008509Z","sms-00575","ham",0.645,"Waiting for your call.","2025-08-29T11:24:22.008528Z"
1499,"1","2025-08-29T11:24:22.829312Z","sms-00576","ham",0.592,"Nope i waiting in sch 4 daddy... ","2025-08-29T11:24:22.829332Z"
1500,"1","2025-08-29T11:24:24.741026Z","sms-00577","spam",1.673,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327","2025-08-29T11:24:24.741044Z"
1501,"1","2025-08-29T11:24:25.771527Z","sms-00578","ham",0.803,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.","2025-08-29T11:24:25.771546Z"
1502,"1","2025-08-29T11:24:26.779256Z","sms-00579","ham",0.771,"Ü wait 4 me in sch i finish ard 5..","2025-08-29T11:24:26.779274Z"
1503,"1","2025-08-29T11:24:31.686972Z","sms-00580","spam",4.657,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.","2025-08-29T11:24:31.686990Z"
1504,"1","2025-08-29T11:24:34.522372Z","sms-00581","ham",2.579,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.","2025-08-29T11:24:34.522392Z"
1505,"1","2025-08-29T11:24:35.648871Z","sms-00582","ham",0.877,"Huh so early.. Then ü having dinner outside izzit?","2025-08-29T11:24:35.648889Z"
1506,"1","2025-08-29T11:24:36.624821Z","sms-00583","ham",0.748,"Ok anyway no need to change with what you said","2025-08-29T11:24:36.624830Z"
1507,"1","2025-08-29T11:24:38.534725Z","sms-00584","spam",1.68,"We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow","2025-08-29T11:24:38.534734Z"
1508,"1","2025-08-29T11:24:39.541493Z","sms-00585","ham",0.748,"my ex-wife was not able to have kids. Do you want kids one day?","2025-08-29T11:24:39.541509Z"
1509,"1","2025-08-29T11:24:42.370436Z","sms-00586","ham",2.583,"So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream","2025-08-29T11:24:42.370454Z"
1510,"1","2025-08-29T11:24:44.007914Z","sms-00587","ham",1.391,"Tell them u have a headache and just want to use 1 hour of sick time.","2025-08-29T11:24:44.007932Z"
1511,"1","2025-08-29T11:24:45.671941Z","sms-00588","ham",1.431,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ","2025-08-29T11:24:45.671957Z"
1512,"1","2025-08-29T11:24:47.060971Z","sms-00589","ham",1.131,"""Pete can you please ring meive hardly gotany credit""","2025-08-29T11:24:47.060978Z"
1513,"1","2025-08-29T11:24:48.150486Z","sms-00590","ham",0.88,"Ya srsly better than yi tho","2025-08-29T11:24:48.150503Z"
1514,"1","2025-08-29T11:24:49.070366Z","sms-00591","ham",0.662,"I'm in a meeting, call me later at","2025-08-29T11:24:49.070386Z"
1515,"1","2025-08-29T11:24:50.603254Z","sms-00592","spam",1.288,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","2025-08-29T11:24:50.603271Z"
1516,"1","2025-08-29T11:24:52.223114Z","sms-00593","spam",1.375,"You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo","2025-08-29T11:24:52.223134Z"
1517,"1","2025-08-29T11:24:54.003427Z","sms-00594","spam",1.532,"PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04","2025-08-29T11:24:54.003442Z"
1518,"1","2025-08-29T11:24:55.218182Z","sms-00595","ham",0.972,"You still at grand prix?","2025-08-29T11:24:55.218204Z"
1519,"1","2025-08-29T11:24:57.001445Z","sms-00596","ham",1.534,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...","2025-08-29T11:24:57.001464Z"
1520,"1","2025-08-29T11:24:58.259248Z","sms-00597","ham",1.001,"I am great! How are you?","2025-08-29T11:24:58.259270Z"
1521,"1","2025-08-29T11:25:00.442258Z","sms-00598","ham",1.935,"Gud mrng dear have a nice day","2025-08-29T11:25:00.442275Z"
1522,"1","2025-08-29T11:25:02.219021Z","sms-00599","spam",1.527,"You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!","2025-08-29T11:25:02.219064Z"
1523,"1","2025-08-29T11:25:03.275228Z","sms-00600","ham",0.816,"Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too","2025-08-29T11:25:03.275244Z"
1524,"1","2025-08-29T11:25:04.343021Z","sms-00601","ham",0.821,"I'm going out to buy mum's present ar.","2025-08-29T11:25:04.343041Z"
1525,"1","2025-08-29T11:25:05.893647Z","sms-00602","ham",1.296,"Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D","2025-08-29T11:25:05.893664Z"
1526,"1","2025-08-29T11:25:07.035073Z","sms-00603","ham",0.904,"If u sending her home first it's ok lor. I'm not ready yet.","2025-08-29T11:25:07.035088Z"
1527,"1","2025-08-29T11:25:08.685134Z","sms-00604","ham",1.405,"Speaking of does he have any cash yet?","2025-08-29T11:25:08.685152Z"
1528,"1","2025-08-29T11:25:09.921504Z","sms-00605","ham",0.997,"Be happy there. I will come after noon","2025-08-29T11:25:09.921523Z"
1529,"1","2025-08-29T11:25:10.933841Z","sms-00606","ham",0.754,"Meet after lunch la...","2025-08-29T11:25:10.933859Z"
1530,"1","2025-08-29T11:25:12.170333Z","sms-00607","ham",0.989,"TaKe CaRE n gET WeLL sOOn","2025-08-29T11:25:12.170355Z"
1531,"1","2025-08-29T11:25:13.777464Z","sms-00608","spam",1.359,"XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ","2025-08-29T11:25:13.777481Z"
1532,"1","2025-08-29T11:25:14.946061Z","sms-00609","ham",0.922,"what I meant to say is cant wait to see u again getting bored of this bridgwater banter","2025-08-29T11:25:14.946075Z"
1533,"1","2025-08-29T11:25:16.005581Z","sms-00610","ham",0.813,"Neva mind it's ok..","2025-08-29T11:25:16.005601Z"
1534,"1","2025-08-29T11:25:17.181986Z","sms-00611","ham",0.907,"It's fine, imma get a drink or somethin. Want me to come find you?","2025-08-29T11:25:17.182009Z"
1535,"1","2025-08-29T11:25:19.799460Z","sms-00612","spam",2.356,"22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222","2025-08-29T11:25:19.799474Z"
1536,"1","2025-08-29T11:25:21.597992Z","sms-00613","ham",1.545,"Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me","2025-08-29T11:25:21.598011Z"
1537,"1","2025-08-29T11:25:22.645532Z","sms-00614","ham",0.8,"I have many dependents","2025-08-29T11:25:22.645551Z"
1538,"1","2025-08-29T11:25:26.048594Z","sms-00615","ham",3.155,"THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C","2025-08-29T11:25:26.048615Z"
1539,"1","2025-08-29T11:25:27.211268Z","sms-00616","ham",0.91,"I called and said all to him:)then he have to choose this future.","2025-08-29T11:25:27.211288Z"
1540,"1","2025-08-29T11:25:28.589471Z","sms-00617","ham",1.111,"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...","2025-08-29T11:25:28.589493Z"
1541,"1","2025-08-29T11:25:43.260894Z","sms-00618","ham",3.63,"He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.","2025-08-29T11:25:43.260913Z"
1542,"1","2025-08-29T11:25:44.281580Z","sms-00619","ham",0.776,"For my family happiness..","2025-08-29T11:25:44.281596Z"
1543,"1","2025-08-29T11:25:45.289579Z","sms-00620","ham",0.744,"I come n pick ü up... Come out immediately aft ur lesson...","2025-08-29T11:25:45.289596Z"
1544,"1","2025-08-29T11:25:46.438019Z","sms-00621","ham",0.901,"Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.","2025-08-29T11:25:46.438041Z"
1545,"1","2025-08-29T11:25:47.381800Z","sms-00622","ham",0.703,"Dear we got  &lt;#&gt;  dollars hi hi","2025-08-29T11:25:47.381823Z"
1546,"1","2025-08-29T11:25:48.341711Z","sms-00623","ham",0.717,"Good words.... But words may leave u in dismay many times.","2025-08-29T11:25:48.341726Z"
1547,"1","2025-08-29T11:25:49.925085Z","sms-00624","ham",1.341,"MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED","2025-08-29T11:25:49.925101Z"
1548,"1","2025-08-29T11:25:50.941888Z","sms-00625","ham",0.78,"sorry, no, have got few things to do. may be in pub later.","2025-08-29T11:25:50.941904Z"
1549,"1","2025-08-29T11:25:51.946231Z","sms-00626","ham",0.762,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash","2025-08-29T11:25:51.946252Z"
1550,"1","2025-08-29T11:25:52.935059Z","sms-00627","ham",0.737,"Haha good to hear, I'm officially paid and on the market for an 8th","2025-08-29T11:25:52.935080Z"
1551,"1","2025-08-29T11:25:53.835889Z","sms-00628","ham",0.655,"How many licks does it take to get to the center of a tootsie pop?","2025-08-29T11:25:53.835903Z"
1552,"1","2025-08-29T11:25:54.784840Z","sms-00629","ham",0.704,"Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.","2025-08-29T11:25:54.784862Z"
1553,"1","2025-08-29T11:25:56.876173Z","sms-00630","spam",1.853,"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693","2025-08-29T11:25:56.876190Z"
1554,"1","2025-08-29T11:25:58.329027Z","sms-00631","spam",1.187,"Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.","2025-08-29T11:25:58.329044Z"
1555,"1","2025-08-29T11:25:59.626969Z","sms-00632","ham",1.034,"Please dont say like that. Hi hi hi","2025-08-29T11:25:59.627003Z"
1556,"1","2025-08-29T11:26:00.901736Z","sms-00633","ham",1.025,"Thank u!","2025-08-29T11:26:00.901756Z"
1557,"1","2025-08-29T11:26:02.457752Z","sms-00634","ham",1.316,"Oh that was a forwarded message. I thought you send that to me","2025-08-29T11:26:02.457768Z"
1558,"1","2025-08-29T11:26:03.653765Z","sms-00635","ham",0.937,"Got it. Seventeen pounds for seven hundred ml – hope ok.","2025-08-29T11:26:03.653782Z"
1559,"1","2025-08-29T11:26:05.027966Z","sms-00636","spam",1.12,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","2025-08-29T11:26:05.027988Z"
1560,"1","2025-08-29T11:26:06.310709Z","sms-00637","ham",1.033,"Me n him so funny...","2025-08-29T11:26:06.310725Z"
1561,"1","2025-08-29T11:26:08.147674Z","sms-00638","ham",1.587,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola","2025-08-29T11:26:08.147691Z"
1562,"1","2025-08-29T11:26:09.197171Z","sms-00639","ham",0.782,"When ü login dat time... Dad fetching ü home now?","2025-08-29T11:26:09.197187Z"
1563,"1","2025-08-29T11:26:10.173915Z","sms-00640","ham",0.725,"What will we do in the shower, baby?","2025-08-29T11:26:10.173932Z"
1564,"1","2025-08-29T11:26:11.120488Z","sms-00641","ham",0.696,"I had askd u a question some hours before. Its answer","2025-08-29T11:26:11.120504Z"
1565,"1","2025-08-29T11:26:12.310711Z","sms-00642","ham",0.938,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out","2025-08-29T11:26:12.310733Z"
1566,"1","2025-08-29T11:26:16.345978Z","sms-00643","ham",3.774," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ","2025-08-29T11:26:16.345993Z"
1567,"1","2025-08-29T11:26:17.387703Z","sms-00644","ham",0.771,"Probably gonna swing by in a wee bit","2025-08-29T11:26:17.387720Z"
1568,"1","2025-08-29T11:26:18.345741Z","sms-00645","ham",0.698,"Ya very nice. . .be ready on thursday","2025-08-29T11:26:18.345759Z"
1569,"1","2025-08-29T11:26:19.817429Z","sms-00646","ham",1.233,"Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week","2025-08-29T11:26:19.817448Z"
1570,"1","2025-08-29T11:26:21.226137Z","sms-00647","ham",1.142,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?","2025-08-29T11:26:21.226152Z"
1571,"1","2025-08-29T11:26:22.325894Z","sms-00648","ham",0.848,"Do you mind if I ask what happened? You dont have to say if it is uncomfortable.","2025-08-29T11:26:22.325908Z"
1572,"1","2025-08-29T11:26:23.761127Z","sms-00649","spam",1.177,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04","2025-08-29T11:26:23.761144Z"
1573,"1","2025-08-29T11:26:24.927828Z","sms-00650","ham",0.914,"No prob. I will send to your email.","2025-08-29T11:26:24.927844Z"
1574,"1","2025-08-29T11:26:26.413261Z","sms-00651","spam",1.243,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm","2025-08-29T11:26:26.413279Z"
1575,"1","2025-08-29T11:26:27.648352Z","sms-00652","ham",0.986,"Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)","2025-08-29T11:26:27.648368Z"
1576,"1","2025-08-29T11:26:28.668522Z","sms-00653","ham",0.767,"I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?","2025-08-29T11:26:28.668541Z"
1577,"1","2025-08-29T11:26:29.883709Z","sms-00654","ham",0.944,"Wait, do you know if wesleys in town? I bet she does hella drugs!","2025-08-29T11:26:29.883722Z"
1578,"1","2025-08-29T11:26:31.344663Z","sms-00655","ham",1.224,"Fine i miss you very much.","2025-08-29T11:26:31.344683Z"
1579,"1","2025-08-29T11:26:32.442095Z","sms-00656","ham",0.847,"Did u got that persons story","2025-08-29T11:26:32.442112Z"
1580,"1","2025-08-29T11:26:33.709796Z","sms-00657","ham",0.996,"Tell them the drug dealer's getting impatient","2025-08-29T11:26:33.709819Z"
